Summary Nr,Event Date,SIC,&nbsp;,Fat,Event Description,Report ID
201485703,07/09/2003,5169,170,&nbsp;,Employee Has Asthma Attack When Exposed To Bleach,0950622
201345055,04/08/2009,0783,182,X,"Two Employees Are Burned, One Later Dies",0729700
201380482,04/19/2002,1761,290,&nbsp;,Roofing Employee Died From Natural Cause,0214500
201184793,04/10/2009,7334,301,&nbsp;,Employee Crushes Finger While Operating Binding Machine,0950611
202626404,07/08/2010,2851,190,&nbsp;,Employee'S Fingers Are Amputated In Moving Rollers,0950633
202080412,12/29/2009,9224,2,X,Fire Department Worker Dies From Natural Causes,0453730
200530806,05/23/2006,1542,28,&nbsp;,Construction Employee Is Injured In Fall From Scaffolding,0751910
202339495,04/16/2002,1611,690,&nbsp;,Employee'S Foot Crushed,0352440
202347068,07/25/2002,0783,9123,X,Employee Is Killed When Run Over By Rolling Truck,0352440
202476180,07/09/2009,5085,160,&nbsp;,Employee'S Knee Is Fractured In Fall From Elevated Pallet,0950636
202473351,10/26/2006,2951,55,&nbsp;,Employee Is Burned In Slip On Hot Oil,0950636
200784908,01/07/2010,1791,47,X,Employee Collapses And Dies,0626300
200741734,11/08/2004,3499,292,&nbsp;,Crane Boom Falls And Amputates Employee'S Leg,0213100
201561743,10/02/2006,1611,4178,X,Employee Is Killed When Trackhoe Rolls Off Cliff,0854910
201164621,02/19/2003,1751,89,&nbsp;,Employee Cuts Shoulder And Elbow With Circular Skilsaw,0950641
170002497,12/14/2002,2782,1151,X,Employee Suffers Heart Attack And Dies,1055320
202540332,12/10/2008,1721,1316,&nbsp;,Carpenter Is Injured In Fall From Ladder,0950641
200992485,07/20/2004,3089,5028,&nbsp;,Employee Is Injured By Press,0551800
201572757,11/02/2004,4213,6609,X,Employee Run Over And Killed By Truck,0830500
201096195,10/18/2002,1611,909,&nbsp;,Employee Crushed Between Two Trucks,0950645
200643559,08/24/2006,1791,4318,X,Employee Is Killed In Fall From Roof,0627700
201089190,07/06/2006,2092,880,&nbsp;,Employee Amputates Finger In Produce-Packaging Machine,0950625
201022191,05/07/2009,2052,373,&nbsp;,Employee'S Toes Are Amputated By Truck Gate,0950615
202541686,06/22/2010,9651,23,X,Employee Is Found Dead In Work Vehicle,0950641
201068681,03/22/2005,1381,3041,&nbsp;,Employee Injured When Struck By Falling Drill Rig Auger,0950632
201863008,01/05/2009,0782,1685,X,Employee Is Crushed And Killed By Dumptruckbed,0830100
200052330,08/24/2004,4213,6907,X,Driver Is Killed When Crushed Between Trailers,0728900
202466561,06/12/2008,1711,792,&nbsp;,Employee Sustains Unspecified Fractures In Fall From Ladder,0950643
202613246,09/03/2010,3281,494,X,Employee Is Killed When Granite Slab Falls On Him,0950633
200775161,04/23/2008,1531,1763,&nbsp;,Employee Is Injured From Fall Through Roof Opening,0134000
200613180,08/03/2009,1761,110,&nbsp;,"Employee Falls From Roof, Sustains Unspecified Fracture",0111700
200993681,07/14/2004,3564,7081,X,Employee Killed When Caught Between Truck Cab And Trailer,0551800
200051977,01/30/2003,"1791,1541",6573,&nbsp;,Employee Injured In Fall From Metal Decking,0728900
200604379,09/28/2009,5159,48,X,Employee Is Killed When Engulfed During Trench Collapse,0625400
200772390,12/19/2002,1711,8,X,Employee Fell Away From Laddar,0134000
200603686,07/28/2007,1721,370,X,"Two Killed, One Injured In Scaffold Collapse",0625400
202475190,08/13/2008,3399,715,&nbsp;,"Employee Is Struck By Forklfit, Fractures Leg",0950636
201281524,02/20/2003,3444,48,X,Employee Falls From Height And Dies,0418100
201125416,01/26/2005,4491,6370,X,Employee Is Killed In Fall From Ship,0950613
201798147,05/18/2004,1751,289,&nbsp;,Employee Receives Head Injury In Fall From Platform,0950644
202344826,09/30/2004,3089,1282,X,Employee Is Electrocuted By Pulverizer Machine,0420600
201082831,04/04/2001,0723,10462,X,Employee Killed In Fall Through Packing Crate Access Hole,0950625
202366217,08/09/2006,1542,91,&nbsp;,Employee Is Found Unconscious,1055360
201631959,07/11/2001,3444,8412,&nbsp;,Employee Injured In Fall From Ladder,1054111
201761855,08/23/2003,3083,8002,X,Employee Is Killed In Fall Through Skylight,0626600
200264216,06/27/2011,2015,1,&nbsp;,"Employee Mixes Chemicals, Causing Facility Evacuation",0627100
202542791,03/26/2011,1752,18,&nbsp;,Two Workers Are Sent To Hospital Due To Carbon Monoxide,0950641
201407038,11/03/2003,1731,7780,X,Employee Crushed While Wrorking On Aerial Lift And Killed,0552651
200690600,12/29/2003,7641,157,X,Employee Dies Of Chemical-Induced Heart Attack,0112600
202487435,11/16/2008,0851,19,X,Employee Is Crushed Under Compactor And Killed,0950621
200604080,09/16/2008,1799,1946,X,Employee Is Killed In Fall From Parking Garage,0625400
201039849,08/16/2007,1791,360,&nbsp;,Employee'S Heels Fractured In Fall From Extension Ladder,0950635
200032605,01/16/2006,1751,1435,&nbsp;,Employee Falls From Upper Level,0521700
200533578,07/16/2010,1761,72,&nbsp;,Employee'S Heels Are Fractured In Fall From Ladder,0751910
201183225,10/24/2006,1611,896,&nbsp;,Employee'S Leg Is Crushed By Falling Corbel,0950611
201167319,09/13/2005,1623,23,&nbsp;,Employee'S Hand Crushed By Outrigger As Derrick Overturns,0950641
200212694,03/05/2010,1623,34,X,Employee Is Killed In Trench Collapse,0626000
201069481,10/06/2005,4212,3918,&nbsp;,Employee Is Injured By Forklift,0950632
201344744,08/06/2008,1623,237,X,"One Employee Is Killed, Two Are Burned In Electric Shock",0729700
200033553,11/03/2009,1751,865,X,Employee Dies After Fall From Ladder,0521700
200966604,07/05/2001,3087,265,&nbsp;,Electric Shock - Ground Fault In Belt Grinder,0352410
201166048,05/22/2004,1721,5199,&nbsp;,Employee Is Injured In Fall From Scissorlift,0950641
171011596,02/08/2001,1711,926,&nbsp;,Employee Fractured Vertebrae Falling And Landing On Pipe,0950631
200528982,08/08/2004,3089,1599,&nbsp;,Employee'S Finger Amputated In Plastic Mold Press Clamp,0751910
200534030,01/21/2011,8734,227,X,Employee Is Killed When Entangled In Boring Bit,0751910
200101202,08/06/2001,8051,10115,X,Employee Killed By Reaction To Medicine While Working,0522300
200531044,09/06/2006,4911,2199,X,"Employee Is Struck By Falling Utility Pole, Later Dies",0751910
201392131,08/24/2010,4911,26,X,Employee Is Electrocuted By Electrical Conductor,0552652
201638350,03/02/2009,1542,137,&nbsp;,Employee Falls With Man Basket And Is Pinned,1054111
201084373,07/07/2003,9223,128,&nbsp;,Two Employees Are Injured When Cart Strikes Fire Hydrant,0950625
200355741,08/15/2006,0132,4356,X,Employe Is Killed When Caught In Harvesting Machine,0453710
201147477,03/15/2006,3089,946,&nbsp;,Employee Amputates Finger In Crimping Machine,0950631
170898480,03/22/2001,2521,2530,&nbsp;,Employee Injured When Left Thumb Amputated By Shaper Blades,0950644
202542247,08/14/2010,3273,31,&nbsp;,Employee Is Injured When Loading Ramp Collapses Under Truck,0950641
201155355,08/07/2001,4789,262,&nbsp;,Employee Injured Using Overhead Crane,0950633
202334462,03/18/2011,8744,1,X,Employee Gets Fatally Crushed By Dump Truck Container,0253420
201065687,09/16/2002,3469,145,&nbsp;,Employee'S Face And Arms Are Burned In Flash Fire,0950632
200996817,02/22/2008,4911,213,X,Electric Shock - Cause Unknown,0551800
379002611,05/22/2010,9224,100,X,Employee Gets A Concussion From Atv Accident,0551701
201096963,01/02/2004,5211,643,&nbsp;,Forklift Runs Over And Injures Employee,0950645
200231785,06/29/2006,7011,506,X,Two Employees Are Killed In Fire In Shipping Container,1032500
202475265,07/11/2008,5148,541,&nbsp;,Employee'S Finger Is Amputated By Belt And Pulley,0950636
200676468,12/23/2006,1799,3890,X,Employee Is Killed After Falling From Bed Of Pickup Truck,0418800
202477329,03/17/2011,3053,25,&nbsp;,Employee Gets Fingers Crushed By Punch Press,0950636
202445532,03/27/2007,1751,2763,&nbsp;,Employee Is Injured While Working With Scissor Lift,0950633
201069150,07/25/2005,7382,4104,&nbsp;,Employee Is Injured In Fall From Ladder,0950632
200102952,11/10/2007,2013,842,X,Trailer Crushes Worker,0522300
201636602,03/20/2007,5146,123,&nbsp;,Employee'S Hand Lacerated By Bandsaw,1054112
201166592,12/17/2004,1751,4,&nbsp;,Employee Inadvertantly Fires Nail Into Own Leg,0950641
201165552,12/10/2003,1799,2238,&nbsp;,Employee Sustains Fractures In Fall From Scaffold,0950641
202442075,08/26/2005,4213,1300,&nbsp;,Employee'S Leg Amputated When Run Over By Truck,0950633
201692647,12/07/2006,3441,539,&nbsp;,"Employee Reaches Into Press Brake, Amputates Fingers",0950662
201034790,11/20/2002,2911,164,&nbsp;,Employee Found Unconscious,0950635
200527539,12/10/2003,5082,2252,&nbsp;,Employee Amputates Right Ring Finger On Blade,0751910
202469250,05/18/2010,2499,17,&nbsp;,Employee Crushes Hand In Roller,0950643
201862844,07/13/2006,1731,163,X,Employee Electrocuted In Contact With Electric Cable,0830100
200612398,10/13/2006,1795,2134,&nbsp;,Employee Injured When Struck As Excavator Overturns,0111700
200270957,01/14/2002,1629,403,X,Employee Dies Of Asphyxia When Buried By Backfill In Trench,0524500
200022804,01/20/2003,4212,28,X,Employee Crushed Inside Front Loader,0214200
202315354,05/04/2005,2048,1381,&nbsp;,Employee'S Finger Is Amputated When Equipment Slips,0950612
200231439,11/19/2003,1542,700,&nbsp;,Employee Sustains Head Fracture In Floor Opening Fall,1032500
200170736,02/27/2006,7933,5005,X,Employee Falls Thirty Feet And Is Killed,0257260
200452647,06/12/2010,7349,85,X,Two Employees Found Dead While Cleaning Floor,0418600
200841203,03/03/2006,4731,22,&nbsp;,Employee Is Splashed With Acid During Transfer,0524530
200603538,12/21/2006,1731,3892,X,Employee Is Killed When Pinned By Aerial Lift,0625410
202551297,02/23/2010,7538,10,&nbsp;,Employee Amputates Finger Tips While Repairing Automobile,0950631
201362605,03/21/2006,4499,536,X,Two Employees Die When Exposed To Hydrogen Sulfide,0419400
201066081,11/28/2002,8221,9,&nbsp;,Employee'E Finger Amputated By Closing Door,0950632
202505491,03/26/2008,1761,1841,&nbsp;,Employee Is Injured In Fall From Roof,0352440
170871412,07/26/2001,1721,256,&nbsp;,Employee Injures Wrist From Fall Off Of Scaffold,0950621
201311495,10/31/2005,0291,98,X,Employee Is Found Dead Lying Face Up In Swimming Pool,0213400
201113131,07/26/2001,1521,12,&nbsp;,Employees Injured From Collapsing Retaining Wall,0950643
202474748,05/07/2008,1611,1211,X,Employee Is Injured When Struck By Railroad Train,0950636
201064797,12/05/2001,1791,7955,&nbsp;,Employee Injured By Fall While Erecting Steel Beams,0950632
201261930,02/27/2006,3631,545,&nbsp;,"Employee Dies From Heart Attack, Two Others Suffer Anxiety",0524200
201860723,09/24/2010,2819,5,X,Three Employees Injured And One Dies In Dust Explosion,0452110
201096385,10/19/2002,1761,6880,&nbsp;,Employee Injured When He Slips And Falls From A Roof,0950645
170842496,05/08/2002,5712,1248,&nbsp;,Employee Injures Fingers On Table Saw,0950615
201059466,02/03/2005,9511,1963,&nbsp;,Employee Fractures Pelvis In Fall From Ladder,0950642
201954245,07/09/2005,4731,610,X,Employee Is Killed When Crushed Between Two Barges,0522000
201507852,08/17/2007,2653,44,&nbsp;,Employee'S Finger Is Caught Between Chain And Sprocket,0950614
202495503,03/07/2007,7363,136,&nbsp;,Employee Is Killed When Crushed Between Loader And Wall,0950612
201086204,12/29/2004,0724,23,&nbsp;,Employee Is Struck On Head By Falling Cotton Bale,0950625
200470276,04/29/2007,9224,104,X,Employee Drowns,0253620
202444667,09/16/2006,4911,140,&nbsp;,Employee Is Injured By Electrical Arc Blast,0950633
201250149,09/05/2005,9641,5618,X,Employee Is Killed When Pinned By Forklift,0257240
200920403,01/06/2001,0782,273,X,Employee Dies When Struck In The Head By Loader Bucket,0355111
200083210,10/01/2007,3272,316,&nbsp;,Employee Sustains Minor Injuries When Crane Tips Over,0112000
201087558,03/13/2006,2084,1584,&nbsp;,Employee Fractures Femur In Fall From Catwalk,0950625
200822534,04/01/2004,5712,5310,&nbsp;,Employee Injured From 12-Foot Fall Into Elevator Pit,0521400
100811363,03/28/2002,1623,9490,X,Employee Killed In Falll From Cell Phone Tower,0627400
202441523,05/27/2005,3296,1786,&nbsp;,Employee Amputates Finger While Adjusting Heat Sealer,0950633
201058567,03/23/2004,4213,2197,&nbsp;,Employee Fractures Foot After Losing Control Of Forklift,0950642
201096039,04/30/2002,5511,7456,&nbsp;,Employee Injured By Service Gate,0950645
201522851,03/27/2007,1794,134,&nbsp;,Employee Is Injured In Trench Cave-In,0111500
202446753,05/16/2007,0783,183,&nbsp;,Employee Injures Back When He Falls Out Of Tree,0950633
201363496,12/09/2009,7349,47,X,Employee Is Electrocuted By Overhead Powerline,0419400
170667802,08/04/2002,5261,39,&nbsp;,Employee Is Burned With Gasoline,0111500
202456232,05/11/2010,8661,717,X,Employee Is Killed By Exposure To Paint Stripper,0950642
202491551,03/06/2011,8221,53,&nbsp;,Employee Fractures Back In Training Exercise,0950621
200758324,10/02/2006,3271,4180,X,Employee Is Killed When Engulfed In Sand Hopper,0522500
200613040,09/16/2008,3484,4,&nbsp;,Employee'S Hand Is Injured When Pinched Between Racks,0111700
202360822,09/17/2006,9221,1368,&nbsp;,Employee Falls From Window And Fractures Hip,0352440
120166657,12/26/2001,1751,7870,&nbsp;,Employee Injured In Fall,0950631
201156114,07/01/2002,5149,2150,&nbsp;,Employee'S Finger Is Amputated In Machinery,0950633
201621125,10/02/2002,"3531,1521,4911",6957,&nbsp;,Employee Injured When Crane Tipped Over,1054116
202317269,11/16/2001,5031,9807,X,Employee Killed When Crushed By Plywood Bundle,0420600
202345039,04/14/2005,1741,6115,X,Employee Is Killed In Stucco Mixer,0420600
201562584,12/18/2010,4789,287,X,Employee Is Killed When Caught By Rotating Truck Parts,0854910
202586228,06/30/2009,1799,9,X,Employee Killed When Septic Tank Excavation Site Collapses,0950612
201041142,07/26/2002,1794,9119,X,Employee Is Killed When Struck By Vibratory Roller,0953220
200354835,05/14/2005,7538,33,X,Employee Dies From Carbon Monoxide Poisoning,0453710
200452480,11/12/2008,2621,1792,X,Employee Is Killed When Crushed In Machine,0418600
201148384,09/15/2006,1629,30,&nbsp;,Employee Is Injured When Struck By High-Pressure Water,0950631
200920833,10/09/2002,1721,8827,X,Employee Killed In Fall From Ladder,0355114
200552834,04/09/2003,2621,8325,X,Employee Killed When Pinned Between Truck And Loading Dock,0625700
201149986,02/27/2008,4225,312,&nbsp;,Employee'S Foot Is Fractured When Run Over By Forklift,0950631
202456588,06/14/2010,1542,17,X,Scissor Lift Bucket Tipped,0950642
202079075,11/01/2007,7342,10,&nbsp;,Four Employees Experience Respiratory Distress,0453730
201095601,05/01/2002,4911,519,X,Electric Shock - Cause Unknown,0950645
201621695,06/23/2004,4911,217,&nbsp;,Employee'S Hands Are Burned By Electrical Shock,1054116
201351749,03/30/2002,1799,970,X,Two Employees Killed When Scaffold Contacts Power Line,0419700
200998417,10/01/2010,8211,13,X,Employee Dies When Crushed Beneath Garage Door,0551800
200051159,01/04/2001,1531,10722,X,Employee Killed In Fall From Roof,0728900
200901908,08/19/2006,1542,4337,X,Employee Is Killed In Fall After Truss Collapse,0418400
201956232,11/02/2010,2821,73,&nbsp;,Employee'S Hands Are Bruised Caught In Machine,0522000
201202728,11/18/2004,2421,374,&nbsp;,Employee Receives Electric Shock,1054114
200650877,12/15/2003,2411,7673,X,Employee Killed When Struck By Tree,0521100
200830743,10/28/2003,1751,7806,X,Construction Employee Is Killed After Fall From Roof,0215600
201022944,09/20/2010,1761,53,&nbsp;,Employee'S Leg And Wrist Are Fractured In Fall From Roof,0950615
200523538,02/05/2001,3633,2560,&nbsp;,Employee Finger Tips Amputated In Lathe,0751910
202516779,02/26/2008,1761,2545,X,Worker Is Killed After Falling From Roof,0950624
200528610,01/14/2004,2013,1750,&nbsp;,Employee'S Finger Amputated In Machine,0751910
202365276,10/24/2005,2411,87,X,Employee Is Found Dead Lying Beside Log Loader,1055350
202352175,08/19/2003,3484,60,&nbsp;,Employee Injures Hand In Pinch Point Action,0352440
201632734,04/07/2002,2992,156,&nbsp;,Employee Sustained Burns To The Face From Kiln,1054111
101694511,07/21/2010,3442,5,&nbsp;,Employee Amputates Finger In Power Press Guard,0950662
200372522,06/18/2003,1731,78,X,Employee Electrocuted While Installing Light Switch,0454510
201507142,12/17/2006,4214,2931,&nbsp;,Employee Is Injured In Fall From Trailer,0950614
202440699,01/05/2005,7538,55,&nbsp;,Employee'S Finger Is Amputated By Generator'S Fan Blade,0950633
202529517,12/17/2008,4225,588,&nbsp;,Employee Fractures Right Hand When Struck By Falling Load,0950635
170626725,07/10/2001,1731,8419,&nbsp;,Employee Injured In Fall From Pole,0950621
202362943,04/26/2006,1721,1528,&nbsp;,Employee Falls From Ladder In Tower And Receives Fractures,0352410
202599726,10/08/2009,3674,395,&nbsp;,Clean Room Worker Is Burned By Acid,0950612
200101988,07/29/2004,3599,7004,X,Employee Is Struck By High Pressure Force And Is Killed,0522300
201353422,08/25/2007,"4212,2951",3042,X,Employee Is Killed When Truck Rolls On Its Side,0419700
201165768,01/23/2004,1542,2,&nbsp;,Drywall Movement Amputates Employee'S Finger,0950641
201157245,04/17/2003,1799,108,&nbsp;,Employee'S Arm Broken In Fall From Ladder,0950633
200713519,08/01/2008,1791,2065,X,Employee Is Killed In Fall From Roof,0636900
200651834,03/07/2011,2421,56,&nbsp;,Employee'S Hand Is Amputated In Moving Rotor,0521100
200712644,07/06/2005,3089,2886,X,Employee Dies After Being Struck Roll Of Plastic Film,0636900
201089331,01/29/2007,7363,19,&nbsp;,Employee'S Hip Bruised When Crushed Between Rafters,0950625
202562799,07/25/2008,4953,737,&nbsp;,Employee Fractures Back In Fall From Front Loader,0950612
202633988,04/20/2011,3312,9,&nbsp;,Machine Operator'S Finger Is Lacerated,0950633
200462547,11/30/2010,5044,17,X,Employee Falls From Elevated Platform And Later Dies,0111400
200626323,10/15/2011,1761,3,X,Employee Is Killed In Fall From Roof,0454716
201506433,03/21/2006,7363,939,&nbsp;,Employee'S Hand Is Caught In Machine,0950614
200372159,05/07/2002,3632,25,&nbsp;,Employee'S Leg Is Bruised When Caught In Conveyor,0454510
202448171,03/03/2008,1521,1897,&nbsp;,Employee Is Injured In Fall From Scaffold,0950633
